Price,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,CFRUY,COST,HESAY,LVMUY,MCD,WMT,^VIX,CFRUY,COST,HESAY,LVMUY,MCD,WMT,^VIX,CFRUY,COST,HESAY,LVMUY,MCD,WMT,^VIX,CFRUY,COST,HESAY,LVMUY,MCD,WMT,^VIX,CFRUY,COST,HESAY,LVMUY,MCD,WMT,^VIX
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-01,4.666568756103516,56.59857940673828,30.543241500854492,24.96796989440918,58.595787048339844,13.089764595031738,25.25,4.9732916472688276,60.35976075101792,30.58706518385272,26.292855711898547,60.68945911548683,13.611269738023815,25.940000534057617,4.600842671018508,55.83187837170931,25.85439494191918,23.240151890393154,57.01706033910023,13.079831894530066,15.119999885559082,4.688477683285574,58.949319126506964,25.85439494191918,24.7221142033918,57.02383743232224,13.208965526974978,16.059999465942383,683500.0,36468100,55400.0,2206400.0,117018200,594311700,0
2011-08-01,4.191878318786621,56.808349609375,33.523067474365234,23.165023803710938,61.25859069824219,13.208966255187988,31.6200008392334,4.754203815835646,57.39422462789995,33.78599282511657,25.69186962841713,61.80741612572378,13.283467197006566,48.0,3.5930387579488534,50.7904549581919,25.810571573754952,20.194274286059812,55.567049557932705,11.997088625966779,22.459999084472656,4.63735679197441,57.37252637067706,30.98144794945541,25.69186962841713,59.28009901821186,13.109632139758977,22.6299991607666,16081600.0,83484600,145700.0,3290700.0,200669000,1273581300,0
2011-09-01,3.2278928756713867,59.5936164855957,26.310138702392578,18.118165969848633,59.90620040893555,12.981851577758789,42.959999084472656,4.221090763931182,62.64839645923477,34.09275216731291,23.36307671310568,62.13682071088059,13.394570279446468,43.869998931884766,3.2278928756713867,55.57378571814677,26.161147179457597,17.995238140244776,57.06164624266566,12.491593989946766,30.43000030517578,4.133455400091643,57.30797744411571,33.74218269807358,23.048928973085108,61.57745990213419,13.307023974922835,31.90999984741211,2050600.0,58581700,51800.0,1814800.0,165750900,827598300,0
2011-10-01,4.120550155639648,60.406280517578125,30.674699783325195,22.536731719970703,63.33742904663086,14.18748664855957,29.959999084472656,4.497159752633975,62.503266869851196,30.8149268486036,24.54454869897745,64.01275398452297,14.497649291468324,46.880001068115234,3.0645669843510275,56.89437449366615,24.671222491403853,16.98450111482574,57.123061499455,12.914313404467453,24.440000534057617,3.2270257983491493,59.29611192353897,25.591464487886697,17.57182111631361,59.64018881938278,12.97684687638239,44.25,5683200.0,61642600,32900.0,1550700.0,138108100,806461500,0
2011-11-01,3.987628936767578,61.893768310546875,27.896455764770508,21.42354965209961,65.1587142944336,14.73277759552002,27.799999237060547,4.142703420850561,62.27107839960613,31.200558750852352,22.413798987362195,65.17236015624012,14.857843142972065,37.529998779296875,3.448560575936327,58.26576326387698,25.722934002518752,19.190364593281473,62.22548373497169,13.927352092138566,27.030000686645508,3.8473234344010554,59.76775713176246,28.08926761296353,21.539647993760767,62.969021867913504,13.962370903430601,36.029998779296875,11225900.0,46929900,60700.0,1862500.0,109863900,666339900,0
2011-12-01,3.7070186138153076,60.6299934387207,26.336427688598633,19.335317611694336,68.95470428466797,14.947885513305664,23.399999618530273,4.017167639022704,64.5303391303607,27.870163117057697,21.812440381551653,69.41517996260814,15.007917124553217,30.90999984741211,3.463330194615315,59.560308312789545,24.057736389342043,18.433920622324575,65.16779547396705,14.362576230192145,20.34000015258789,3.928553732426409,61.85248993239488,27.870163117057697,21.509680596504484,65.5939103475443,14.66773799415042,27.6299991607666,9363400.0,48945600,42600.0,5288800.0,110500700,580820700,0
2012-01-01,4.179625034332275,59.865928649902344,30.58706283569336,22.225292205810547,68.0749740600586,15.444005966186523,19.440000534057617,4.24608561754626,61.91070289268991,30.911337336664566,22.39731459536768,70.25364681596575,15.605092064170966,23.729999542236328,3.743939966930164,57.348169238552906,26.41530128631476,18.881177845270077,67.1471433922521,14.69143840062232,16.799999237060547,3.8768607812378897,61.328559613603325,26.730813057325605,20.140381684331203,69.64196904214351,15.094150045057315,22.950000762939453,2472500.0,51275200,51900.0,5093900.0,120351800,490731000,0
2012-02-01,4.511929035186768,62.62382507324219,33.0498046875,23.167978286743164,68.2330322265625,14.870140075683594,18.43000030517578,4.593158271516942,63.45337567033975,33.20756058975881,23.518905493780498,69.61446395725541,15.763658092290962,21.979999542236328,4.157473065363054,60.23704752708568,30.236496669347375,22.259700118305325,67.53201022139454,14.651166174961755,16.100000381469727,4.283009606026504,60.33892177222187,30.58706608398423,22.796411854094103,68.35674260906517,15.552233774171308,18.68000030517578,1091700.0,44535200,66800.0,1007000.0,88933500,597943500,0
2012-03-01,4.5931572914123535,66.26110076904297,29.604524612426758,23.60835075378418,67.8956527709961,15.403727531433105,15.5,4.792538709885939,66.97625047689796,33.472499725931115,24.750579173496256,69.51518487412307,15.479236289178369,21.239999771118164,4.260855044663138,62.53208916119786,28.238840307466326,22.376669967660362,65.84009543412733,14.759389204454367,13.65999984741211,4.511928072415165,63.15237366179601,33.128872940624255,23.546422596245748,68.71233872651136,14.940609358917138,18.020000457763672,1450800.0,44799200,41900.0,1805900.0,136419600,557466600,0
2012-04-01,4.526697158813477,64.34912109375,31.102373123168945,22.782642364501953,67.44574737548828,14.926593780517578,17.149999618530273,4.763000859031936,67.20972934945142,31.102373123168945,24.323961279837597,68.86456720388983,15.833692312744452,21.059999465942383,4.319931069002036,62.78016318876337,28.02737942834953,21.440867397011736,65.14795499256249,14.488246189638536,15.020000457763672,4.615311046395399,66.36322532451261,29.578092884401826,23.773490238646296,67.70182857154478,15.47642757236455,16.350000381469727,18685300.0,43518200,17000.0,9345100.0,132852000,755363700,0
2012-05-01,4.194394588470459,63.042884826660156,28.503170013427734,20.690950393676758,61.832767486572266,16.677446365356445,24.059999465942383,4.68177167862604,64.21777872371241,32.15968329403075,23.99173375335738,67.83333245870912,16.890284310225233,25.459999084472656,4.105780700122278,59.82470131073593,28.19479083312285,20.293181909300518,61.77740300174714,14.76442904997072,16.010000228881836,4.585773123522031,63.42235663693608,31.35789406415706,23.168282552917677,67.29349044911616,14.93672774568095,17.270000457763672,1241700.0,59100800,23500.0,2709200.0,132371000,741294000,0
2012-06-01,3.995013475418091,69.55540466308594,27.393312454223633,21.10266876220703,61.75184631347656,17.785503387451172,17.079999923706055,4.231317548242572,69.63594294694056,29.000008134374585,21.626048447770767,63.30732837012043,17.785503387451172,27.729999542236328,3.788247719801949,62.35824934521347,26.68707072597357,18.443900332229795,59.93130684899166,16.614598367522806,16.770000457763672,3.9507065277860605,62.96594527395148,28.214315874457863,20.05590939107956,61.012472008342726,16.691128364979456,25.8700008392334,12073600.0,49076200,14500.0,1859900.0,153888700,687794400,0
2012-07-01,4.150087833404541,70.41934967041016,24.497726440429688,20.900299072265625,62.330833435058594,18.98702049255371,18.93000030517578,4.319931303204671,71.57616710717346,26.88128968653571,21.80051157266808,65.09303175255342,19.19365105824941,21.0,3.574097180774749,68.1716122893338,23.438364623536078,19.365051234758248,61.11714144442299,17.640097432013075,15.449999809265137,4.01716699482543,69.55539818530195,26.48402858424831,21.24224035776916,61.66818682426797,17.754893163858487,17.6200008392334,12324800.0,34993500,47700.0,1104200.0,125472600,632059500,0
2012-08-01,4.475006103515625,71.65670013427734,25.583568572998047,22.540225982666016,62.42150115966797,18.520187377929688,17.469999313354492,4.718694500658899,72.68904569544365,25.601224994349693,23.37763431130127,63.077176261768805,19.12222115393235,19.25,4.024551590908773,69.10877380326703,23.173522624195844,20.237355075454833,60.09177057238706,18.20131266523721,13.300000190734863,4.238702021860156,70.60238501993473,24.188743278589286,21.28411482073698,62.42150115966797,19.055894384589454,18.799999237060547,750000.0,31041300,44900.0,8137000.0,116808900,490855500,0
2012-09-01,4.415930271148682,73.54447174072266,23.773828506469727,20.984037399291992,64.50152587890625,18.928117752075195,15.729999542236328,5.021459296037819,76.0042746471064,25.663021893655607,23.782375798090996,66.08330716748978,19.284622788858265,18.959999084472656,4.371623320857331,71.27557496414742,23.773828506469727,20.23734921035639,62.364362960924936,18.61264924517245,13.510000228881836,4.548851122022733,71.80425015876823,25.159825650063787,22.616982235161245,62.926776231182814,18.663944173731817,18.649999618530273,638200.0,31903500,25500.0,1942300.0,98697200,364815000,0
2012-10-01,4.8413591384887695,72.2741928100586,24.20639419555664,22.57511329650879,61.0216178894043,19.24102020263672,18.600000381469727,5.012668783749387,76.67981259585422,25.415831842181525,23.68467852925068,66.19580140461512,19.902735322783016,19.649999618530273,4.476395312371795,68.90389076086662,23.88858541873082,20.23735135945912,60.719321652166634,18.884515179247455,13.670000076293945,4.506188263272773,73.88958449070289,24.04748980714373,21.493462290740244,64.75462054633928,18.928117040950465,16.030000686645508,887200.0,69043500,15800.0,1162100.0,135455700,434574600,0
2012-11-01,5.705354690551758,76.30533599853516,27.110815048217773,24.62676429748535,61.19032669067383,18.47159194946289,15.869999885559082,5.757492525497354,76.73121393712445,27.146127892729368,24.780287225317885,61.956609219460745,19.27693524085872,19.399999618530273,4.930737356514024,68.6615883174743,24.277024944717322,21.842382650191638,58.56808264693141,17.35078003685748,14.770000457763672,5.064805973471287,72.39167560825838,24.277024944717322,23.328781995531013,61.16220549279586,19.269240705270366,17.770000457763672,858100.0,62802000,19900.0,1655000.0,133363500,581062500,0
2012-12-01,5.802182674407959,72.70343780517578,26.457538604736328,26.523853302001953,62.5697021484375,17.49953269958496,18.020000457763672,5.9139064175096765,78.03487421255849,27.463932632623727,26.601264821195482,64.44232404161058,18.645991698401897,23.229999542236328,5.645769505097553,71.06865896197756,25.95434243269705,24.792660486479445,61.1936067376464,17.27896097918671,15.40999984741211,5.742596772796373,77.18802865832178,27.172608444400524,24.912297202836065,62.00933345447342,18.494669307318542,15.8100004196167,1229500.0,64890300,10300.0,2301400.0,114044000,595301100,0
2013-01-01,6.070319175720215,80.69306182861328,28.558609008789062,26.425329208374023,67.59175109863281,18.040241241455078,14.279999732971191,6.442731412520718,81.63135520380116,29.132430965768194,26.882759425585398,67.59175109863281,18.166612148155917,15.930000305175781,5.846872046735904,78.61147455482588,26.360436558147363,25.23601440198627,63.307416597683996,17.465119546193225,12.289999961853027,5.995837154552097,79.32110794716853,26.75769597012234,26.390142888098723,63.4138166995227,17.777181146787385,15.239999771118164,1704600.0,42633600,15700.0,1434500.0,110374200,456023700,0
2013-02-01,5.951147079467773,79.86517333984375,29.335472106933594,24.25782012939453,68.02440643310547,18.254297256469727,15.510000228881836,6.360800661765741,82.27792122440937,30.129994226172887,27.072768695723557,68.64861174983183,18.55862307926257,19.280000686645508,5.772389385115185,78.02012623969605,28.770480096638106,23.483707662927557,66.10213243704338,17.570857260651437,12.079999923706055,6.271421814589447,81.12674066459611,29.317815685659607,26.854609215397165,67.79742218959304,18.081504424552445,13.369999885559082,3403700.0,41548000,11600.0,2727200.0,98048800,616367400,0
2013-03-01,5.824527740478516,83.88894653320312,30.677080154418945,24.11003303527832,71.28323364257812,19.298797607421875,12.699999809265137,6.3161114435764985,84.63999961716684,30.9524078817086,25.109341161754934,71.3475854313606,19.371010804459043,16.81999969482422,5.705355578506883,79.26402704972337,29.35371884263634,23.244436682401208,67.83669782164407,18.254294674538002,11.050000190734863,5.869217168032877,79.70675257023395,29.868853822061766,24.03262420553728,68.41588574224917,18.254294674538002,16.100000381469727,1815000.0,43804300,10600.0,1874700.0,92727700,454369500,0
2013-04-01,5.966044902801514,85.72309875488281,29.877729415893555,24.45486831665039,73.03507232666016,20.173460006713867,13.520000457763672,6.047975348778643,86.76667031143873,31.5297090817012,24.792661859022818,74.15054653071478,20.635486438302664,18.200000762939453,5.3478402189702745,81.58833814441562,28.954041350787076,21.773629892876883,70.34648774070979,19.441483845485823,11.989999771118164,5.876665685579149,83.80197770398638,31.00569406284893,24.032627059820964,71.08299246956456,19.467440036134587,13.460000038146973,4184800.0,40330300,55300.0,2656500.0,102269300,495257400,0
2013-05-01,6.614041328430176,86.67181396484375,31.6540584564209,25.33976173400879,69.05226135253906,19.425907135009766,16.299999237060547,7.105625361232425,91.52600440702469,32.293535479965705,26.303385386839885,73.89313925489127,20.75488442831995,16.350000381469727,5.936250824387096,85.16180005470576,29.87773640263238,24.454653365498377,69.04510933713829,19.420716194571426,12.260000228881836,5.988388664747327,85.48593670310541,29.87773640263238,24.804414655121278,72.92067792056969,20.207200853013216,13.880000114440918,6129200.0,40045500,32500.0,2131500.0,131988600,486885300,0
2013-06-01,6.584248065948486,87.65890502929688,28.358978271484375,23.14126968383789,71.34445190429688,19.451026916503906,16.860000610351562,6.9343157464647325,89.26034026835607,31.654054451196544,25.503935900968436,72.194820338839,20.072498629211267,21.90999984741211,6.070318812164221,85.12989967679397,27.648448523453492,22.1348185910701,68.57715459074825,19.03584134850618,14.960000038146973,6.5023169241545125,87.1435896437205,31.654054451196544,25.19700334118387,69.73739768969921,19.599867251319065,16.399999618530273,8085400.0,34143100,11600.0,1724800.0,92115500,487825800,0
2013-07-01,7.232244968414307,93.08951568603516,30.366567611694336,25.860836029052734,70.68148040771484,20.351900100708008,13.449999809265137,7.29183086372055,94.65131488886169,30.77668483825764,26.053561330024806,73.36950666194598,20.547742098969223,17.31999969482422,6.435283085953379,87.25457357267587,28.79741841287841,22.898583429388804,69.39872198096293,19.34657824140867,12.069999694824219,6.591696238712242,88.4358364911832,28.922236403481573,23.633792644902826,71.59670513415179,19.581589535815652,16.899999618530273,4084400.0,30468900,4600.0,1683400.0,103465500,339076200,0
2013-08-01,7.038590431213379,88.68956756591797,29.94753646850586,25.075658798217773,68.00065612792969,19.05672836303711,17.010000228881836,7.649346921647571,95.29351469592208,31.25813232935057,26.91011463367253,71.66156599872622,20.628684553784023,17.809999465942383,7.001349069184969,87.35767790006916,29.020312139730883,24.8543810177659,67.74842927619102,18.860886411614125,11.829999923706055,7.247141064124618,93.60487135379073,30.58054401177056,26.30338628969139,71.07063216116718,20.477233962657493,12.890000343322754,5138000.0,31715100,9900.0,1372300.0,106466700,401546700,0
2013-09-01,7.373762607574463,91.54319763183594,32.33692169189453,28.102149963378906,69.89399719238281,19.429906845092773,16.600000381469727,7.746174874832163,94.96106717636029,33.068001526034216,28.915877031583506,71.91359212767019,20.157609484263514,17.489999771118164,7.038591709106537,88.5068601083789,29.68898412126926,24.84010220516735,68.37567061964934,18.964913016686488,12.520000457763672,7.262039211525164,89.66734449543361,30.179342048894313,25.43969100114693,69.08761136677505,19.3038069767008,16.469999313354492,3257900.0,33037000,44100.0,1261700.0,83958900,372329100,0
2013-10-01,7.682832717895508,93.79264068603516,30.313081741333008,27.516843795776367,70.11919403076172,20.162860870361328,13.75,7.961523627655016,94.57954334634428,32.18535895905969,28.58753812808608,70.24995943444166,20.394045455368314,21.34000015258789,7.29115925926679,87.55304673460155,30.223926978978852,26.353355192249857,67.66371649782832,18.786269949977573,12.34000015258789,7.5999788966131225,91.49551632725417,32.18535895905969,28.32343428853297,69.87219579189457,19.40626169363317,16.309999465942383,2257600.0,42905200,39900.0,1824800.0,105109100,452987700,0
2013-11-01,7.6301093101501465,99.69839477539062,31.026323318481445,26.988630294799805,70.73670959472656,21.282001495361328,13.699999809265137,7.833478086716228,100.24684519101632,31.088732318809768,27.552527118758338,72.11700447709562,21.371323372419507,14.140000343322754,7.245967409793932,94.22980926509813,29.510668879717734,26.310523486031947,69.9739103870581,20.120832125896637,11.989999771118164,7.667770407536661,94.3569825696767,30.411147429087105,27.231321066687798,70.11920283492276,20.22066157482686,13.460000038146973,1464300.0,31793400,23100.0,2071600.0,127462000,339430800,0
2013-12-01,7.532190322875977,94.84352111816406,32.36366653442383,26.350786209106445,71.07598876953125,20.67251968383789,13.720000267028809,7.61504415783038,100.1586517990216,32.36366653442383,26.998757487385966,71.26644439302153,21.37657814143498,16.75,7.110387348731638,92.31744317529075,29.929705193348582,25.040446732101767,68.88576865967025,20.178627705638554,11.6899995803833,7.562319055434455,100.13474665754948,30.98174754017701,26.847565104605955,71.26644439302153,21.25047825379633,13.90999984741211,7243500.0,43396100,15300.0,2230200.0,90582200,353231400,0
2014-01-01,6.929614067077637,89.53636169433594,28.440799713134766,25.594818115234375,68.9809799194336,19.733257293701172,18.40999984741211,7.4945282690403605,95.06664440506847,32.36366834589165,25.897205586685086,71.11260260271449,20.998954702360837,18.989999771118164,6.8693566096676575,88.55620839375375,27.10345801784143,23.636510369110617,68.02871316920475,19.458450545847395,11.8100004196167,7.3966097211677555,94.59648769156745,32.36366834589165,25.839606926806752,70.9148202977454,20.80077657019966,14.319999694824219,5670100.0,54683000,34000.0,3358100.0,115669600,438146400,0
2014-02-01,7.404144763946533,93.07447814941406,28.191160202026367,26.602773666381836,69.6988296508789,19.738544464111328,14.0,7.532192086889724,93.60837993285848,29.53741754635528,27.495530955570956,71.05398179417217,20.079411141754857,21.479999542236328,6.74131177410114,87.25732098521087,28.191160202026367,25.05484395611511,67.55255966798325,19.09644764807315,13.4399995803833,6.922084211788298,90.01449222468453,28.44079619930743,25.306833982634657,69.25199488528763,19.60378325462387,18.56999969482422,1946100.0,41383300,21400.0,3125600.0,94318500,422126400,0
2014-03-01,7.1405158042907715,89.23502349853516,29.616722106933594,26.386789321899414,72.42021942138672,20.1956787109375,13.880000114440918,7.441803836513445,93.54176347774411,29.876912260300763,26.81156992430218,73.18852601568241,20.4863386361289,18.219999313354492,6.854293215251379,88.81154164506529,28.18119612725941,25.040449173165953,69.44303489115252,19.508660905986122,13.460000038146973,7.321288910954623,92.86259412240162,28.199140629825823,26.142000453625684,69.62033467867964,19.683057163496873,16.469999313354492,1746000.0,54850200,11000.0,1833000.0,119892900,429950700,0
2014-04-01,7.6150431632995605,92.43114471435547,31.3393497467041,28.244287490844727,74.89505004882812,21.19826316833496,13.40999984741211,7.637640248511456,93.17423766530052,31.635425416901313,28.575471445445164,75.19055345297029,21.27272771159777,17.850000381469727,7.132983505321294,88.18033506380758,29.616715531014602,26.05558851474245,71.30469693370863,20.288740874354044,12.600000381469727,7.2836271484395025,89.658529014635,29.616715531014602,26.739557288081215,72.47193228012793,20.41373308129647,13.430000305175781,1913200.0,51977100,6200.0,1811500.0,114839100,400795800,0
2014-05-01,7.901264190673828,92.70278930664062,31.671321868896484,29.15778350830078,74.9319839477539,20.416383743286133,11.399999618530273,7.908796550262638,93.41392648604945,31.868707977197687,29.165085464556572,76.66805855497347,21.211550389297933,14.489999771118164,7.306221431339463,89.17909559096496,31.115055972168676,28.179530236050553,74.11935388014669,20.0094919761924,11.319999694824219,7.615040991227186,92.4311239921391,31.204775063634337,28.72705999026045,74.3779172239865,21.203573462060987,13.640000343322754,1578000.0,40532600,7800.0,1652200.0,86521200,364793700,0
2014-06-01,7.893735408782959,92.29740142822266,32.873573303222656,28.164928436279297,75.02214813232422,20.087890625,11.569999694824219,7.9163324977911245,95.25482520038221,32.95432184750989,29.13587963309722,76.42220776899984,20.807705150330477,12.890000343322754,7.660237902303964,91.7764440658121,30.953556164130266,27.799908644942633,74.03168730119525,19.98085520707145,10.34000015258789,7.825946296735481,92.84239582705041,31.644404060240234,28.748959545441956,75.50621118369205,20.491950284652404,11.6899995803833,2536700.0,33693000,29200.0,1355400.0,87062600,377627100,0
2014-07-01,7.080257415771484,94.20491790771484,31.17116928100586,24.938152313232422,70.41983032226562,19.68918228149414,16.950000762939453,7.8937337752575525,95.85594648850312,33.28950925694969,28.245230768779333,75.48386451705241,20.75686144537186,17.110000610351562,7.0651934112090515,92.08903460125661,31.17116928100586,24.938152313232422,70.41983032226562,19.678477974995143,10.279999732971191,7.8636050478071615,92.60197563829259,33.25345155760688,28.091923123064717,74.7912834533785,20.141407459604835,11.279999732971191,2045700.0,39082200,7100.0,2163000.0,116896600,360496500,0
2014-08-01,7.155580997467041,97.33628845214844,31.153141021728516,25.303173065185547,69.79425048828125,20.202953338623047,12.09000015258789,7.3062246642748985,98.12410762439055,31.739063173221595,25.69739512753698,71.02302362425299,20.390264152317165,17.56999969482422,6.944679863936041,94.14480201235693,30.918769410210054,24.536632022755636,69.19847997335897,19.47243458124846,11.239999771118164,7.117919901183661,94.69949540229526,31.135112171715438,25.164466540230848,70.22618382751546,19.61960922269663,16.670000076293945,2294500.0,32829300,7400.0,4711200.0,103875700,344145300,0
2014-09-01,6.12367057800293,100.74481964111328,26.88039779663086,23.645984649658203,71.21543884277344,20.597318649291992,16.309999465942383,7.268563088550097,102.7224143162331,30.981866298248004,26.303328623548484,73.08577782054849,20.93670175960317,17.079999923706055,6.101074209053645,97.19158057768519,26.817298545733,23.587582923741675,68.00056700264086,20.311806583411613,11.520000457763672,7.185709256852311,97.27196940839256,30.981866298248004,25.419981284348317,70.0361516354214,20.314499133825613,12.319999694824219,5370000.0,39512400,75900.0,3539900.0,145563800,360964200,0
2014-10-01,6.53138542175293,107.21623992919922,27.844924926757812,24.68994140625,70.40425872802734,20.543453216552734,14.029999732971191,6.554767261360171,108.12465170900273,27.844924926757812,26.25222585381363,71.57603369651935,21.37844461524271,31.059999465942383,6.055950347183228,98.11608974761364,26.29447971145359,22.813739677927654,67.1067533517652,19.557626551235728,13.720000267028809,6.266388761886597,100.68856971414567,26.66406259253963,23.419673940515974,70.88498721411307,20.608097562782657,16.440000534057617,7316800.0,56709800,32500.0,4385600.0,136770100,532159800,0
2014-11-01,7.2796101570129395,114.25035095214844,29.692838668823242,25.93100929260254,72.71775817871094,23.579042434692383,13.329999923706055,7.318580380822331,114.9336713783703,29.701854814233585,26.223023488323186,73.23604587566632,23.727185115074107,15.930000305175781,6.289769891412311,107.21622060330493,27.25900036380096,24.091308998529215,69.87094093852245,20.360290182726427,11.90999984741211,6.5080028474268214,107.5779856916282,27.844924304677104,24.61693844965883,70.4418081314925,20.56499800124618,14.40999984741211,3634900.0,33458700,14000.0,2345900.0,89659200,477759600,0
2014-12-01,6.913290977478027,114.24885559082031,32.153724670410156,25.36799430847168,71.00389099121094,23.13192367553711,19.200000762939453,7.49004788920425,118.33522267815061,34.55151075855776,26.43604345389183,73.88345354447677,23.552112686388188,25.200000762939453,6.765205024632979,110.05771837450689,30.215669217759974,23.408679114081824,66.39659899993867,22.261916803214696,11.529999732971191,7.2094636264632905,115.51426328084641,30.513136722789895,25.70682564974163,72.86045303629379,23.358179652436018,14.15999984741211,4408600.0,46520400,32400.0,1981100.0,171258800,416837400,0
2015-01-01,6.422268390655518,115.24829864501953,30.468063354492188,23.72540855407715,70.04911804199219,23.01738166809082,20.969999313354492,6.983437697044367,117.75492334156256,32.586407148429686,25.485846727785113,71.98903113624823,24.639811199451657,23.43000030517578,6.24300639660219,111.40373010308127,29.115930334866924,23.114042895911954,67.26806370844588,22.995711623243444,15.520000457763672,6.889909603195427,114.34558317304733,32.586407148429686,24.97023933704603,71.32976108559228,23.36678518121674,17.760000228881836,6253700.0,42037000,18700.0,2419100.0,152776400,476783100,0
2015-02-01,6.811969757080078,118.44808197021484,28.90860366821289,29.892366409301758,74.94432830810547,22.73297882080078,13.34000015258789,7.022408544362633,126.41930818736711,30.828633517821874,30.219060198218347,75.68694833249455,23.835362763907,22.809999465942383,6.414474765520997,112.94317873271964,28.674233738624064,26.184408417687678,69.28371945766139,22.359196173513055,12.859999656677246,6.46123918823777,116.06235046600251,29.918195359475174,26.6009400387526,69.75354441898469,22.96591394610133,20.889999389648438,3478600.0,62314000,19300.0,3077900.0,141328000,415621500,0
2015-03-01,6.235211372375488,126.45555114746094,31.576814651489258,28.7816104888916,74.47967529296875,22.277935028076172,15.289999961853027,6.882114492795836,128.7342515722541,31.576814651489258,30.29256204823085,77.26960092330673,22.75193259047615,17.190000534057617,6.2040353452454156,121.6811227188922,28.196483539828648,28.44675080255024,72.56876413156571,21.81476938417974,12.539999961853027,6.827556631141988,122.96655261539316,28.908606095506915,29.965868303495764,75.59564671143156,22.73297324592702,13.899999618530273,5234700.0,48746100,19400.0,2646000.0,164772700,427599000,0
2015-04-01,6.913290977478027,119.4024658203125,33.132659912109375,28.585594177246094,73.79937744140625,21.267318725585938,14.550000190734863,7.061377673618243,127.66589579324707,33.25953496656474,30.186386703432074,75.93959403879387,22.41992281723475,16.65999984741211,6.266387814242773,118.97676555950208,32.625156237201956,27.572846041253072,72.201852979879,21.13107761216447,12.119999885559082,6.305358036558364,126.73104660872444,32.65234276113212,28.863282931019786,73.99810796586198,22.41992281723475,15.319999694824219,6814900.0,39579200,29000.0,2356500.0,136319600,431055300,0
2015-05-01,6.687265396118164,119.3440933227539,35.4073486328125,29.53104591369629,73.32545471191406,20.237329483032227,13.84000015258789,7.23284634523385,123.50385420872973,35.4073486328125,30.54707872364332,77.26193133498093,21.782310486824407,16.360000610351562,6.663883557193348,118.45690312145163,33.65827788286197,28.457190328873764,73.0502831454946,20.20463230557271,11.819999694824219,6.991232275321811,120.07226922687741,34.0751539535535,29.0271590316914,73.93694837765416,21.308189719949528,13.979999542236328,5840800.0,40758600,10100.0,1196200.0,131649800,453377100,0
2015-06-01,6.289770603179932,113.04167175292969,33.88484573364258,29.035425186157227,73.29961395263672,19.449216842651367,18.229999542236328,6.757411855221792,119.89648875553986,36.91173505614191,31.976137512993084,75.52782306449726,20.62006417890386,19.799999237060547,6.258594569263493,112.76546888503191,33.88484573364258,28.680226291449813,72.49005448498134,19.408085455545315,11.930000305175781,6.702853981691844,119.72909656108219,35.93298226731349,29.506269646377696,73.89328658188641,20.480220600747256,13.920000076293945,15531600.0,43415400,10000.0,2068300.0,111348300,529697100,0
2015-07-01,6.7340288162231445,121.61228942871094,34.90311813354492,30.844457626342773,76.99274444580078,19.737133026123047,12.119999885559082,6.749616458757439,123.03514226116347,34.90311813354492,31.108791236067308,77.94879129193559,20.329410961947268,20.049999237060547,5.931245156738027,113.04167356063927,32.698614150996846,26.6977197910195,73.03748142631382,19.292923397503227,11.710000038146973,6.328739704199439,113.65266082722302,34.48804335220967,29.646694184781808,73.32275019588819,19.632935589607122,16.6299991607666,10009600.0,40333900,2100.0,1653900.0,124132500,451261200,0
2015-08-01,5.8065409660339355,117.21817779541016,33.3535041809082,27.53202247619629,73.2610855102539,17.749164581298828,28.43000030517578,6.718440771026514,123.52895433472578,35.779382278013685,31.761362948041434,78.5501942144272,20.20602316769209,53.290000915527344,5.572720741450962,97.95103823909609,32.18207260578314,26.144268016723522,67.46311522433608,16.863487797625044,10.880000114440918,6.624912681193324,122.01403387053921,34.90311417645741,31.067486506081266,77.10070311352695,19.698747413895077,12.850000381469727,9628700.0,43378800,9500.0,1729700.0,137564000,682083300,0
2015-09-01,6.048155307769775,121.33394622802734,32.2558708190918,28.093734741210938,76.6365966796875,17.900724411010742,24.5,6.204035445950413,123.28944495631677,34.40503045308892,29.54757289467881,76.97883041619308,18.49980791484878,33.81999969482422,5.564926136114669,115.40026811328043,31.850018333685462,26.515991967993116,72.02424463129114,17.37066026816572,17.8700008392334,5.705218632124808,115.46741162421326,31.877692333180196,26.871190883266205,72.15646914434457,17.613606333636355,31.90999984741211,14389200.0,39105000,9700.0,2853800.0,123943400,572442000,0
2015-10-01,6.804093837738037,132.70611572265625,35.57645797729492,30.728811264038086,87.30799102783203,15.8025484085083,15.069999694824219,6.963253772172231,133.78038634860926,36.26824806529307,31.992656499494668,88.63802741736201,18.759314300615372,25.229999542236328,6.032167207064161,119.33647546984358,32.255866962354325,27.193343811804436,75.5476608350536,15.780462407947557,12.800000190734863,6.143579161168096,121.56894931696809,32.255866962354325,27.730273215041667,76.61324825159426,17.8786340409336,23.139999389648438,6018300.0,46356600,10900.0,1193300.0,170583400,1041507000,0
